mileage,make,model,fuel,gear,offerType,price,hp,year
5099,Volkswagen,Golf Sportsvan,Gasoline,Automatic,Used,18333,116,2018
49987,Skoda,Octavia,Gasoline,Automatic,Used,18900,150,2018
29767,Volkswagen,T-Roc,Gasoline,Manual,Used,19940,150,2018
18650,SEAT,Ateca,Diesel,Manual,Used,19950,116,2018
39500,Mercedes-Benz,Vito,Diesel,Manual,Used,20813,136,2018
46865,Mazda,CX-5,Gasoline,Manual,Used,20980,165,2018
52200,Mercedes-Benz,CLA 200,Gasoline,Automatic,Used,22490,156,2018
122500,Skoda,Kodiaq,Diesel,Automatic,Used,22890,150,2018
74963,Volkswagen,Passat Variant,Gasoline,Automatic,Used,23984,150,2018
111880,Volkswagen,T6 Kombi,Diesel,Manual,Used,24945,114,2018
59866,Volkswagen,T-Roc,Gasoline,Automatic,Used,24985,190,2018
99789,Skoda,Superb,Diesel,Automatic,Used,24990,190,2018
44963,Volkswagen,Tiguan,Gasoline,Automatic,Used,25444,150,2018
55485,Volkswagen,Tiguan,Diesel,Automatic,Used,26667,150,2018
124936,Mercedes-Benz,C 400,Gasoline,Automatic,Used,26999,333,2018
103780,Audi,A6,Diesel,Automatic,Used,27345,190,2018
90,Audi,Q3,Diesel,Automatic,Used,27440,150,2018
35328,Ford,Transit Courier,Gasoline,Manual,Used,11691,101,2019
27000,Hyundai,i20,Gasoline,Automatic,Used,13290,101,2019
15815,Ford,C-Max,Gasoline,Manual,Used,14900,125,2019
15745,Ford,Focus,Gasoline,Manual,Used,15290,125,2019
37300,Opel,Grandland X,Gasoline,Manual,Used,15690,131,2019
24200,Opel,Grandland X,Gasoline,Manual,Used,15990,131,2019
12,Opel,Astra,Diesel,Manual,Used,16790,110,2019
27200,Kia,Sportage,Gasoline,Manual,Used,17290,132,2019
55061,Skoda,Scala,Gasoline,Automatic,Used,17750,150,2019
30000,Volkswagen,Golf Variant,Gasoline,Automatic,Used,18490,116,2019
30000,Volkswagen,Golf Variant,Gasoline,Automatic,Used,18490,116,2019
17800,Audi,A3,Gasoline,Manual,Used,18761,116,2019
28000,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,18890,131,2019
49100,BMW,316,Diesel,Manual,Used,18890,116,2019
26314,SEAT,Leon,Diesel,Manual,Used,19290,150,2019
19600,Volkswagen,Golf,Gasoline,Manual,Used,19690,150,2019
24000,Volkswagen,Golf,Diesel,Manual,Used,19950,116,2019
27768,Skoda,Karoq,Gasoline,Manual,Used,20900,116,2019
55550,Audi,Q2,Diesel,Manual,Used,20951,116,2019
11310,Volkswagen,Golf,Electric,Automatic,Used,20980,136,2019
65,Opel,Corsa,Gasoline,Manual,Used,12890,75,2020
19560,Skoda,Fabia,Gasoline,Manual,Used,13740,95,2020
10,Opel,Corsa,Gasoline,Manual,Used,14290,75,2020
10,Opel,Corsa,Gasoline,Manual,Used,14290,75,2020
23700,Ford,Fiesta,Gasoline,Manual,Used,14489,95,2020
10,Opel,Corsa,Gasoline,Manual,Used,14990,101,2020
10,Hyundai,i10,Gasoline,Manual,Pre-registered,15290,99,2020
10,Hyundai,i30,Gasoline,Manual,Pre-registered,15790,110,2020
9,Ford,Tourneo Courier,Diesel,Manual,Pre-registered,16290,101,2020
8,Ford,Tourneo Courier,Diesel,Manual,Pre-registered,16290,101,2020
22500,SEAT,Arona,Gasoline,Manual,Employee's car,16390,95,2020
2100,Ford,Fiesta,Diesel,Manual,Used,16590,86,2020
5,Opel,Astra,Gasoline,Manual,Used,17790,145,2020
5000,Volkswagen,Golf,Diesel,Manual,Used,17990,116,2020
5,Volkswagen,Golf,Gasoline,Manual,Pre-registered,18290,90,2020
18140,Volkswagen,Polo,Gasoline,Manual,Employee's car,18380,116,2020
6565,Volkswagen,Polo,Gasoline,Automatic,Employee's car,18490,95,2020
7351,Volkswagen,Polo,Gasoline,Automatic,Employee's car,18490,95,2020
28710,Audi,A3,Diesel,Manual,Used,18870,116,2020
15,Kia,Picanto,Gasoline,Manual,Pre-registered,12490,67,2021
10,Kia,Rio,Gasoline,Manual,Pre-registered,13950,84,2021
7,Hyundai,i20,Gasoline,Manual,Pre-registered,14890,84,2021
15,Fiat,500C,Gasoline,Manual,Pre-registered,14990,69,2021
9,Ford,Tourneo Courier,Diesel,Manual,Pre-registered,16290,101,2021
4,Skoda,Scala,Gasoline,Manual,Pre-registered,17290,110,2021
11,Renault,Megane,Gasoline,Manual,Pre-registered,17450,140,2021
4,Skoda,Kamiq,Gasoline,Manual,Pre-registered,18290,95,2021
10,Volkswagen,Polo,Gasoline,Manual,Pre-registered,18490,95,2021
10,SEAT,Leon,Gasoline,Manual,Pre-registered,18690,90,2021
7,Hyundai,i30,Gasoline,Manual,Pre-registered,19450,159,2021
12,Hyundai,Kona,Gasoline,Manual,Pre-registered,19790,120,2021
7,Hyundai,i30,Gasoline,Manual,Pre-registered,19790,159,2021
5,SEAT,Arona,Gasoline,Automatic,Pre-registered,19790,110,2021
7,SEAT,Leon,Gasoline,Manual,Pre-registered,19950,131,2021
10,SEAT,Ibiza,Gasoline,Manual,Pre-registered,19990,110,2021
4,Skoda,Kamiq,Gasoline,Manual,Pre-registered,20290,110,2021
10,Volkswagen,T-Cross,Gasoline,Manual,Pre-registered,20590,95,2021
10,SEAT,Ateca,Gasoline,Manual,Pre-registered,20790,116,2021
7,Kia,Ceed SW / cee'd SW,Gasoline,Manual,Pre-registered,20950,160,2021
91865,Opel,Zafira,Gasoline,Automatic,Used,3870,140,2011
54309,Ford,Fiesta,Gasoline,Manual,Used,5290,60,2011
134113,Ford,C-Max,Gasoline,Manual,Used,6450,105,2011
64091,MINI,One,Gasoline,Manual,Used,7450,98,2011
101000,Ford,Mondeo,Gasoline,Manual,Used,7490,120,2011
153050,Volkswagen,Caddy,Diesel,Automatic,Used,7490,102,2011
125000,Ford,Focus,Gasoline,Manual,Used,7780,125,2011
85990,Toyota,Prius,Electric/Gasoline,Automatic,Used,11590,99,2011
57000,Mercedes-Benz,CLC,Gasoline,Automatic,Used,12290,143,2011
103000,Audi,A6,Gasoline,Automatic,Used,13990,170,2011
66001,BMW,118,Gasoline,Manual,Used,15850,143,2011
202000,Volkswagen,T5 Multivan,Diesel,Manual,Used,18980,179,2011
124000,Audi,A6,Diesel,Manual,Used,19888,204,2011
78602,Jaguar,XK,Gasoline,Automatic,Used,44890,510,2011
212466,Renault,Megane,Diesel,Manual,Used,3290,106,2011
88300,Kia,Picanto,Gasoline,Manual,Used,3650,65,2011
109900,SEAT,Ibiza,Gasoline,Manual,Used,4990,69,2011
76200,Hyundai,i30,Gasoline,Manual,Used,5450,109,2011
116000,Volkswagen,Golf,Gasoline,Manual,Used,6950,122,2011
130700,Skoda,Octavia,Diesel,Automatic,Used,8200,140,2011
98000,Peugeot,5008,Diesel,Manual,Used,8950,111,2012
149500,Mercedes-Benz,B 180,Gasoline,Manual,Used,9444,122,2012
50221,Hyundai,iX20,Gasoline,Manual,Used,9890,125,2012
64651,Hyundai,,Gasoline,Manual,Used,9990,126,2012
82722,Chevrolet,Captiva,Gasoline,Manual,Used,10990,167,2012
38000,BMW,X1,Gasoline,Manual,Used,13280,150,2012
160050,Audi,Q5,Diesel,Manual,Used,14490,170,2012
226809,BMW,750,Diesel,Automatic,Used,21470,381,2012
15020,Aston,Martin V8,Gasoline,Automatic,Used,79900,426,2012
336150,Volvo,V50,Diesel,Manual,Used,3990,114,2012
55000,Hyundai,i30,Gasoline,Manual,Used,6500,99,2012
259986,Ford,S-Max,Diesel,Automatic,Used,6990,163,2012
113000,Volkswagen,Caddy,Diesel,Manual,Used,8570,102,2012
99600,BMW,118,Diesel,Manual,Used,8900,143,2012
153969,Audi,A6,Electric/Gasoline,Automatic,Used,14780,211,2012
262000,BMW,740,Diesel,Automatic,Used,16500,306,2012
89950,BMW,520,Diesel,Automatic,Used,17880,184,2012
100000,Porsche,Cayenne,Diesel,Automatic,Used,27850,245,2012
79500,Porsche,Boxster,Gasoline,Automatic,Used,47940,315,2012
89700,Porsche,Boxster,Gasoline,Automatic,Used,48999,315,2012
134500,Mercedes-Benz,Citan,Diesel,Manual,Used,8222,90,2013
101091,Ford,Mondeo,Gasoline,Manual,Used,8988,160,2013
37500,Opel,Astra,Gasoline,Manual,Used,9770,140,2013
99741,Kia,Ceed / cee'd,Gasoline,Automatic,Used,10291,135,2013
62989,Citroen,C4 Picasso,Gasoline,Automatic,Used,10298,156,2013
175000,Ford,Kuga,Diesel,Manual,Used,10888,140,2013
55315,Volkswagen,Golf,Gasoline,Manual,Used,11290,140,2013
79928,Ford,Kuga,Gasoline,Manual,Used,11750,150,2013
76213,Volkswagen,Golf,Gasoline,Automatic,Used,12380,122,2013
146000,Mercedes-Benz,B 200,Diesel,Automatic,Used,13666,136,2013
104819,Mercedes-Benz,C 180,Gasoline,Automatic,Used,13790,156,2013
78000,Mercedes-Benz,B 200,Diesel,Manual,Used,14888,136,2013
131719,Volkswagen,T5 Kombi,Diesel,Manual,Used,17999,102,2013
214477,Volkswagen,T5 Multivan,Diesel,Manual,Used,22777,114,2013
29500,Chevrolet,Camaro,Gasoline,Automatic,Used,22800,328,2013
111000,BMW,650,Gasoline,Automatic,Used,27990,408,2013
63819,Mercedes-Benz,S 350,Diesel,Automatic,Used,35980,258,2013
96500,Mercedes-Benz,S 500,Gasoline,Automatic,Used,39777,455,2013
31500,Aston,Martin Vantage,Gasoline,Manual,Used,147900,517,2013
124998,Volkswagen,up!,Gasoline,Manual,Used,4470,60,2013
80500,Hyundai,iX20,Gasoline,Manual,Used,7290,90,2014
83024,Dacia,Duster,Gasoline,Manual,Used,7890,125,2014
81028,Ford,Focus,Gasoline,Manual,Used,8990,101,2014
63396,Ford,Focus,Gasoline,Manual,Used,9490,101,2014
58500,Peugeot,308,Gasoline,Manual,Used,9980,125,2014
74000,Opel,Mokka,Gasoline,Manual,Used,10450,116,2014
41992,Honda,Civic,Gasoline,Manual,Used,10740,141,2014
58989,Renault,Scenic,Gasoline,Manual,Used,10950,132,2014
59889,Ford,Focus,Diesel,Manual,Used,11490,163,2014
13000,Toyota,Auris,Gasoline,Manual,Used,11980,132,2014
63493,Ford,Focus,Diesel,Manual,Used,11990,163,2014
112350,Kia,Sportage,Diesel,Manual,Used,12479,184,2014
133535,BMW,320,Diesel,Manual,Used,13980,163,2014
87000,SEAT,Leon,Diesel,Automatic,Used,13990,184,2014
92500,Nissan,X-Trail,Diesel,Manual,Used,14980,131,2014
56210,Toyota,Prius,Electric/Gasoline,Automatic,Used,15450,99,2014
55000,Mazda,CX-5,Diesel,Automatic,Used,15975,150,2014
109260,Kia,Sorento,Diesel,Manual,Used,15979,197,2014
49800,Mercedes-Benz,B 220,Gasoline,Manual,Used,16820,184,2014
59000,Audi,S1,Gasoline,Manual,Used,20900,231,2014
56061,Ford,Ka/Ka+,Gasoline,Manual,Used,5398,69,2015
53645,Opel,Corsa,Gasoline,Manual,Used,8250,90,2015
60213,Ford,Focus,Gasoline,Manual,Used,8450,101,2015
66513,Opel,Corsa,Gasoline,Manual,Used,8550,90,2015
54266,Citroen,C4 Cactus,Diesel,Manual,Used,9849,99,2015
60418,Ford,Focus,Gasoline,Manual,Used,9990,101,2015
102000,Opel,Astra,Gasoline,Manual,Used,10980,150,2015
45500,Ford,C-Max,Gasoline,Manual,Used,10990,125,2015
76350,Audi,A1,Gasoline,Manual,Used,11380,95,2015
70471,Opel,Adam,Gasoline,Manual,Used,11990,150,2015
161461,Mercedes-Benz,C 200,Diesel,Manual,Used,12490,136,2015
78200,Hyundai,iX35,Gasoline,Manual,Used,12590,135,2015
110261,Mazda,CX-3,Gasoline,Manual,Used,12745,150,2015
74616,Opel,Zafira Tourer,Gasoline,Manual,Used,12770,140,2015
86000,Mazda,3,Gasoline,Manual,Used,12950,165,2015
62442,Ford,Kuga,Diesel,Manual,Used,13750,140,2015
114800,BMW,320,Diesel,Manual,Used,13777,163,2015
80318,Toyota,Verso,Gasoline,Manual,Used,13790,147,2015
80659,Kia,Sportage,Diesel,Automatic,Used,13979,184,2015
67000,Opel,Mokka,Gasoline,Automatic,Used,13990,140,2015
40481,Opel,Corsa,Gasoline,Manual,Used,7350,69,2016
78980,Opel,Corsa,Gasoline,Manual,Used,7480,69,2016
23407,Renault,ZOE,Electric,Automatic,Used,7990,58,2016
68027,Opel,Meriva,Gasoline,Manual,Used,8650,120,2016
112387,Skoda,Fabia,Diesel,Manual,Used,8950,105,2016
93257,Opel,Astra,Gasoline,Manual,Used,9298,105,2016
31742,Opel,Corsa,Gasoline,Manual,Used,9750,101,2016
108710,Opel,Astra,Gasoline,Manual,Used,9750,105,2016
66200,Renault,Captur,Gasoline,Manual,Used,9900,90,2016
19399,Volkswagen,Caddy,Diesel,Manual,Used,9960,75,2016
65555,smart,forTwo,Gasoline,Automatic,Used,9987,90,2016
34102,Opel,Karl,Gasoline,Automatic,Used,10350,75,2016
6494,Hyundai,i10,Gasoline,Automatic,Used,10790,87,2016
30789,Opel,Adam,Gasoline,Manual,Used,10970,87,2016
58560,Hyundai,iX20,Gasoline,Manual,Used,10990,125,2016
27560,Opel,Karl,Gasoline,Automatic,Used,11450,75,2016
54679,Opel,Mokka,Gasoline,Manual,Used,11450,140,2016
107000,Nissan,Qashqai,Diesel,Manual,Used,11540,110,2016
79985,Volkswagen,Beetle,Gasoline,Manual,Used,11970,105,2016
37505,Opel,Astra,Gasoline,Manual,Used,11991,125,2016
61866,Opel,Corsa,Gasoline,Manual,Used,7450,90,2017
31753,Opel,Karl,Gasoline,Manual,Used,7660,75,2017
51389,Opel,Corsa,Gasoline,Manual,Used,7690,90,2017
59656,Opel,Corsa,Gasoline,Manual,Used,7750,69,2017
40048,Opel,Corsa,Gasoline,Manual,Used,7870,69,2017
59016,Dacia,Logan,Gasoline,Manual,Used,8950,90,2017
20758,Hyundai,i10,Gasoline,Manual,Used,9450,87,2017
33983,Ford,Fiesta,Gasoline,Manual,Used,9850,101,2017
16691,Volkswagen,up!,Gasoline,Manual,Used,9880,60,2017
34997,Ford,Fiesta,Gasoline,Manual,Used,9990,101,2017
21372,Opel,Adam,Gasoline,Manual,Used,10680,87,2017
53000,Fiat,500L,Gasoline,Manual,Used,10690,95,2017
99311,SEAT,Leon,Gasoline,Manual,Used,10990,116,2017
41000,Opel,Crossland X,Gasoline,Manual,Used,11250,82,2017
73250,Opel,Crossland X,Gasoline,Manual,Used,11270,82,2017
48919,Ford,EcoSport,Gasoline,Manual,Used,11280,125,2017
17863,Volkswagen,Polo,Gasoline,Manual,Used,11298,90,2017
53640,Ford,Focus,Gasoline,Manual,Used,11325,101,2017
56484,Ford,Tourneo Courier,Gasoline,Manual,Used,11330,101,2017
43500,Opel,Mokka,Gasoline,Manual,Used,11450,116,2017
70598,Fiat,Panda,Gasoline,Manual,Used,7480,69,2018
71585,Fiat,Panda,Gasoline,Manual,Used,7480,69,2018
38803,Opel,Adam,Gasoline,Manual,Used,9220,69,2018
46073,Toyota,Aygo,Gasoline,Automatic,Used,9390,69,2018
9495,Opel,Corsa,Gasoline,Manual,Used,9850,69,2018
14840,Ford,Fiesta,Gasoline,Manual,Used,10480,71,2018
64647,Opel,Corsa,Diesel,Manual,Used,10490,95,2018
46670,Ford,Fiesta,Diesel,Manual,Used,10690,86,2018
42112,smart,forTwo,Electric,Automatic,Used,10779,82,2018
77872,Renault,Megane,Diesel,Manual,Used,11489,110,2018
22315,Opel,Karl,Gasoline,Automatic,Used,11590,75,2018
57878,Opel,Corsa,Gasoline,Automatic,Used,11650,90,2018
13539,Opel,Karl,Gasoline,Automatic,Used,11650,75,2018
14560,Opel,Adam,Gasoline,Manual,Used,11660,116,2018
22674,SEAT,Ibiza,Gasoline,Manual,Used,11750,95,2018
54400,Citroen,C3 Aircross,Gasoline,Manual,Used,11940,82,2018
35572,Opel,Corsa,Gasoline,Automatic,Used,11990,90,2018
119015,Opel,Crossland X,Diesel,Manual,Used,11990,120,2018
24704,Opel,Crossland X,Gasoline,Manual,Used,11990,82,2018
28998,Citroen,C3 Aircross,Gasoline,Manual,Used,11999,82,2018
35297,Nissan,Micra,Gasoline,Manual,Used,9985,71,2019
19514,Citroen,C3,Gasoline,Manual,Used,9990,68,2019
5900,Skoda,Fabia,Gasoline,Manual,Used,10480,75,2019
6046,Kia,Picanto,Gasoline,Manual,Used,10690,67,2019
11874,Renault,Clio,Gasoline,Manual,Used,10740,90,2019
50,Opel,Corsa,Gasoline,Manual,Used,10850,90,2019
11845,Renault,ZOE,Electric,Automatic,Used,10990,72,2019
4955,Opel,Corsa,Gasoline,Manual,Used,11290,90,2019
11944,Fiat,500,Gasoline,Automatic,Used,11440,69,2019
22789,Opel,Corsa,Gasoline,Manual,Used,11750,90,2019
23484,SEAT,Ibiza,Gasoline,Manual,Used,11880,80,2019
9310,Ford,Fiesta,Gasoline,Manual,Used,11880,86,2019
49989,Opel,Crossland,Gasoline,Manual,Used,11950,82,2019
47820,Opel,Crossland,Gasoline,Manual,Used,11990,82,2019
11400,Opel,Corsa,Gasoline,Manual,Used,12220,101,2019
14777,Opel,Corsa,Gasoline,Manual,Used,12220,101,2019
12100,Opel,Adam,Gasoline,Manual,Used,12350,69,2019
8912,Opel,Corsa,Gasoline,Manual,Used,12450,90,2019
13027,Hyundai,i30,Gasoline,Manual,Used,12450,99,2019
15089,Opel,Corsa,Gasoline,Manual,Used,12580,101,2019
7900,Fiat,500,Gasoline,Manual,Demonstration,9980,69,2020
1800,Renault,Twingo,Gasoline,Manual,Demonstration,10780,92,2020
10,Fiat,Panda,Gasoline,Manual,Pre-registered,10850,69,2020
10,Fiat,Panda,Gasoline,Manual,Pre-registered,10990,69,2020
14658,Hyundai,i10,Gasoline,Manual,Used,11191,67,2020
1500,Renault,Twingo,Gasoline,Manual,Demonstration,11280,92,2020
20395,Renault,Clio,Gasoline,Manual,Used,11300,76,2020
5000,Fiat,500,Gasoline,Manual,Demonstration,11440,69,2020
6666,Fiat,500,Gasoline,Manual,Demonstration,11480,69,2020
6666,Fiat,500,Gasoline,Manual,Pre-registered,11480,69,2020
6666,Fiat,500,Gasoline,Manual,Pre-registered,11480,69,2020
10000,Nissan,Micra,Gasoline,Manual,Demonstration,11690,101,2020
4000,Volkswagen,up!,Gasoline,Manual,Used,11840,60,2020
11200,Kia,Picanto,Gasoline,Manual,Used,11950,84,2020
6795,Opel,Corsa,Gasoline,Manual,Used,11990,75,2020
267,Hyundai,i10,Gasoline,Manual,Demonstration,12191,67,2020
10,Ford,Fiesta,Gasoline,Manual,Demonstration,12350,75,2020
19181,Opel,Corsa,Gasoline,Manual,Used,12750,75,2020
18810,Volkswagen,up!,Gasoline,Manual,Demonstration,12800,60,2020
500,Renault,Twingo,Gasoline,Manual,Demonstration,11180,65,2021
500,Renault,Twingo,Gasoline,Manual,Demonstration,11280,65,2021
10,Hyundai,i10,Gasoline,Manual,Demonstration,11291,67,2021
6666,Fiat,500,Gasoline,Manual,Demonstration,11440,69,2021
14600,Renault,Clio,Gasoline,Manual,Demonstration,11480,65,2021
0,Hyundai,i10,Gasoline,Manual,Pre-registered,11980,67,2021
511,Dacia,Sandero,Gasoline,Manual,Demonstration,13080,91,2021
0,Hyundai,i10,Gasoline,Manual,Pre-registered,13390,67,2021
10,Fiat,500C,Electric/Gasoline,Manual,Pre-registered,13475,69,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,13580,65,2021
0,Hyundai,i20,Gasoline,Manual,Pre-registered,13950,84,2021
5,SEAT,Mii,Electric,Automatic,Demonstration,14290,83,2021
1194,Dacia,Sandero,Gasoline,Manual,Employee's car,14348,91,2021
500,Dacia,Sandero,Gasoline,Manual,Demonstration,14480,91,2021
2500,Dacia,Duster,Gasoline,Manual,Demonstration,14680,91,2021
700,Hyundai,i10,Gasoline,Manual,Pre-registered,14750,84,2021
1431,Dacia,Sandero,Gasoline,Manual,Employee's car,14848,91,2021
5,Opel,Corsa,Gasoline,Manual,Pre-registered,14970,75,2021
10,Hyundai,i10,Gasoline,Manual,Pre-registered,14990,67,2021
1623,Fiat,500,Electric/Gasoline,Manual,Used,15148,69,2021
54309,Ford,Fiesta,Gasoline,Manual,Used,5290,60,2011
134113,Ford,C-Max,Gasoline,Manual,Used,6450,105,2011
119150,Volkswagen,Golf,Diesel,Manual,Used,7950,105,2011
49239,Volkswagen,Golf Plus,Diesel,Manual,Used,8330,105,2011
214000,Volkswagen,Caddy,Diesel,Manual,Used,8999,110,2011
150000,Volkswagen,Caddy,Diesel,Manual,Used,9999,110,2011
63000,Mercedes-Benz,Sprinter,CNG,Manual,Used,15900,156,2011
52000,Mercedes-Benz,Sprinter,CNG,Manual,Used,16600,156,2011
202000,Volkswagen,T5 Multivan,Diesel,Manual,Used,18980,179,2011
124000,Audi,A6,Diesel,Manual,Used,19888,204,2011
104164,BMW,325,Gasoline,Automatic,Used,22990,218,2011
32604,Porsche,Cayman,Gasoline,Automatic,Used,42990,265,2011
21983,Porsche,997,Gasoline,Automatic,Used,95900,408,2011
88300,Kia,Picanto,Gasoline,Manual,Used,3650,65,2011
134900,SEAT,Ibiza,Diesel,Manual,Used,4310,105,2011
23000,Ford,Ka/Ka+,Gasoline,Manual,Used,4950,69,2011
85360,Hyundai,iX20,Gasoline,Manual,Used,7499,125,2011
130700,Skoda,Octavia,Diesel,Automatic,Used,8200,140,2011
81000,Mercedes-Benz,C 250,Gasoline,Automatic,Used,14990,204,2011
88200,Audi,A4,Diesel,Automatic,Used,19950,239,2011
83900,Suzuki,,Gasoline,Manual,Used,6990,120,2012
113048,Skoda,Octavia,Gasoline,Manual,Used,7490,105,2012
84500,Opel,Astra,Gasoline,Manual,Used,7690,87,2012
57497,Volkswagen,Polo,Gasoline,Manual,Used,7950,90,2012
89174,MINI,One Countryman,Gasoline,Manual,Used,8870,98,2012
98000,Peugeot,5008,Diesel,Manual,Used,8950,111,2012
149500,Mercedes-Benz,B 180,Gasoline,Manual,Used,9444,122,2012
72000,Volkswagen,Golf,Gasoline,Manual,Used,9990,105,2012
81100,Ford,Mondeo,Gasoline,Manual,Used,9990,160,2012
82722,Chevrolet,Captiva,Gasoline,Manual,Used,10990,167,2012
38000,BMW,X1,Gasoline,Manual,Used,13280,150,2012
155510,Mercedes-Benz,C 350,Gasoline,Automatic,Used,19990,306,2012
74563,Mercedes-Benz,SLK 250,Diesel,Automatic,Used,21950,204,2012
59415,Mercedes-Benz,SLK 200,Gasoline,Automatic,Used,23700,184,2012
81547,Mercedes-Benz,E 300,Gasoline,Automatic,Used,25990,252,2012
117500,Renault,Clio,Gasoline,Manual,Used,2700,75,2012
117000,Volkswagen,Polo,Gasoline,Manual,Used,6380,90,2012
83450,Mitsubishi,Lancer,Gasoline,Manual,Used,7590,117,2012
45000,SEAT,Altea,Diesel,Manual,Used,9950,140,2012
227315,Audi,TT,Diesel,Manual,Used,11399,170,2012
122849,Volkswagen,Polo,Gasoline,Manual,Used,7490,90,2013
35000,Suzuki,Swift,Gasoline,Manual,Used,7999,94,2013
134500,Mercedes-Benz,Citan,Diesel,Manual,Used,8222,90,2013
64930,BMW,114,Gasoline,Manual,Used,9985,102,2013
72900,Hyundai,iX35,Gasoline,Manual,Used,10490,135,2013
175000,Ford,Kuga,Diesel,Manual,Used,10888,140,2013
146000,Mercedes-Benz,B 200,Diesel,Automatic,Used,13666,136,2013
103000,Mazda,CX-5,Gasoline,Manual,Used,13990,165,2013
78000,Mercedes-Benz,B 200,Diesel,Manual,Used,14888,136,2013
131719,Volkswagen,T5 Kombi,Diesel,Manual,Used,17999,102,2013
53500,Mercedes-Benz,C 250,Diesel,Automatic,Used,19790,204,2013
71995,Lexus,IS 300,Electric/Gasoline,Automatic,Used,20470,181,2013
109423,Mercedes-Benz,C 350,Diesel,Automatic,Used,21990,265,2013
214477,Volkswagen,T5 Multivan,Diesel,Manual,Used,22777,114,2013
112536,Mercedes-Benz,GLK 350,Diesel,Automatic,Used,27990,265,2013
96500,Mercedes-Benz,S 500,Gasoline,Automatic,Used,39777,455,2013
104166,Volkswagen,T5,Diesel,Automatic,Used,48990,140,2013
85700,SEAT,Mii,Gasoline,Manual,Used,4500,60,2013
88900,Volkswagen,up!,CNG,Manual,Used,4950,68,2013
183000,DAF,,Diesel,,Used,6850,220,2013
109400,Hyundai,i10,Gasoline,Manual,Used,7290,87,2014
36867,Renault,ZOE,Electric,Automatic,Used,9250,58,2014
51731,Opel,Zafira,Gasoline,Manual,Used,9950,120,2014
38040,Hyundai,i20,Gasoline,Manual,Used,9990,84,2014
45434,Opel,Meriva,Gasoline,Automatic,Used,10390,140,2014
61200,SEAT,Leon,Gasoline,Manual,Used,10490,86,2014
70188,MINI,One,Gasoline,Manual,Used,11280,98,2014
13000,Toyota,Auris,Gasoline,Manual,Used,11980,132,2014
73900,BMW,316,Gasoline,Manual,Used,12870,136,2014
99500,Opel,Cascada,Gasoline,Manual,Used,12990,140,2014
99941,Subaru,Forester,Gasoline,Manual,Used,13950,150,2014
87000,SEAT,Leon,Diesel,Automatic,Used,13990,184,2014
56268,Mercedes-Benz,B 200,Gasoline,Automatic,Used,16890,156,2014
89009,Mercedes-Benz,C 250,Gasoline,Automatic,Used,19590,204,2014
29884,Volkswagen,Golf,Gasoline,Manual,Used,19860,230,2014
91270,Audi,A6,Diesel,Automatic,Used,22400,313,2014
116917,BMW,435,Diesel,Automatic,Used,24480,313,2014
47897,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Used,32990,360,2014
61558,BMW,435,Gasoline,Automatic,Used,39990,306,2014
51000,Renault,Twingo,Gasoline,Manual,Used,5999,71,2015
69500,Renault,Clio,Gasoline,Manual,Used,7750,90,2015
60213,Ford,Focus,Gasoline,Manual,Used,8450,101,2015
73600,Dacia,Lodgy,Gasoline,Manual,Used,8990,116,2015
41450,Opel,Astra,Gasoline,Manual,Used,9690,116,2015
49592,Dacia,Duster,Gasoline,Manual,Used,9940,105,2015
97600,SEAT,Leon,Gasoline,Manual,Used,9990,110,2015
77933,Kia,Carens,Gasoline,Manual,Used,10750,135,2015
72000,Opel,Mokka,Diesel,Manual,Used,10790,136,2015
102000,Opel,Astra,Gasoline,Manual,Used,10980,150,2015
91410,Volkswagen,Golf Variant,Diesel,Manual,Used,11220,110,2015
99999,Volkswagen,Golf Variant,Gasoline,Manual,Used,11990,125,2015
45100,Renault,Clio,Gasoline,Automatic,Used,11990,120,2015
86000,Mazda,3,Gasoline,Manual,Used,12950,165,2015
114800,BMW,320,Diesel,Manual,Used,13777,163,2015
40591,Hyundai,iX35,Gasoline,Manual,Used,13950,135,2015
34138,BMW,118,Gasoline,Automatic,Used,14950,136,2015
80499,Audi,A3,Electric/Gasoline,Automatic,Used,15630,150,2015
47000,SEAT,Leon,Diesel,Automatic,Used,15990,150,2015
